ID,name,deadline,type,data_size_GB,RAM_requirement_GB,working_units
T3532,Robert,2022-05-19 05:00:00,GPU,110,16,825
T3533,Rubie,2022-05-17 09:00:00,GPU,65,16,270
T3534,Abigail,2022-05-18 03:00:00,CPU,85,16,1125
T3535,Arthur,2022-05-30 05:00:00,GPU,115,128,900
T3536,Maya,2022-05-19 22:00:00,GPU,145,16,1200
T3537,Derek,2022-05-30 13:00:00,GPU,75,32,335
T3538,Stuart,2022-05-17 14:00:00,GPU,125,128,830
T3539,Alen,2022-05-30 23:00:00,GPU,125,16,265
T3540,Kellan,2022-05-20 18:00:00,GPU,70,8,300
T3541,Edwin,2022-05-24 15:00:00,CPU,150,8,530
T3542,Kate,2022-05-29 00:00:00,GPU,120,16,1020
T3543,Alberta,2022-05-22 04:00:00,CPU,125,128,1135
T3544,Edwin,2022-05-26 08:00:00,CPU,65,128,945
T3545,Savana,2022-05-30 00:00:00,GPU,70,8,495
T3546,Nicholas,2022-05-29 22:00:00,GPU,140,16,425
T3547,Rosie,2022-05-28 00:00:00,CPU,80,8,645
T3548,Oliver,2022-05-30 09:00:00,CPU,75,32,1250
T3549,Jordan,2022-05-22 11:00:00,GPU,55,64,890
T3550,Alissa,2022-05-23 07:00:00,CPU,75,64,675
T3551,Rosie,2022-05-27 22:00:00,GPU,85,8,1125
T3552,Jared,2022-05-26 13:00:00,GPU,125,16,475
T3553,Rubie,2022-05-17 08:00:00,CPU,50,64,645
T3554,Jordan,2022-05-26 08:00:00,CPU,80,32,1065
T3555,Vivian,2022-05-27 19:00:00,CPU,65,128,650
T3556,Dainton,2022-05-26 07:00:00,GPU,95,32,330
T3557,Wilson,2022-05-27 09:00:00,CPU,70,16,825
T3558,Marcus,2022-05-22 08:00:00,GPU,90,8,685
T3559,Oliver,2022-05-18 02:00:00,CPU,140,64,765
T3560,Julian,2022-05-26 19:00:00,CPU,65,128,1120
T3561,Darcy,2022-05-17 06:00:00,CPU,110,128,610
T3562,Rafael,2022-05-23 19:00:00,CPU,135,16,580
T3563,Jacob,2022-05-17 15:00:00,CPU,90,16,405
T3564,Patrick,2022-05-20 05:00:00,GPU,150,128,280
T3565,Patrick,2022-05-15 11:00:00,GPU,75,32,335
T3566,Myra,2022-05-22 11:00:00,GPU,110,64,905
T3567,Nicholas,2022-05-27 14:00:00,GPU,60,128,370
T3568,Eddy,2022-05-30 17:00:00,CPU,110,64,560
T3569,Kelsey,2022-05-19 15:00:00,GPU,140,32,990
T3570,Abigail,2022-05-15 13:00:00,GPU,95,16,1050
T3571,Walter,2022-05-15 14:00:00,CPU,120,32,640
T3572,Eleanor,2022-05-25 20:00:00,CPU,145,8,985
T3573,Tess,2022-05-19 23:00:00,GPU,85,16,835
T3574,Harold,2022-05-17 20:00:00,GPU,100,8,965
T3575,Lucy,2022-05-19 10:00:00,GPU,120,32,1155
T3576,Adele,2022-05-20 23:00:00,GPU,120,128,1065
T3577,Sabrina,2022-05-26 11:00:00,GPU,125,8,295
T3578,Madaline,2022-05-31 02:00:00,CPU,75,64,965
T3579,Wilson,2022-05-20 06:00:00,GPU,80,16,1250
T3580,Robert,2022-05-21 22:00:00,CPU,115,32,515
T3581,Mary,2022-05-20 07:00:00,GPU,145,8,300
T3582,Leonardo,2022-05-16 00:00:00,CPU,55,64,380
T3583,Samantha,2022-05-21 19:00:00,CPU,90,128,1135
T3584,Elian,2022-05-16 06:00:00,GPU,100,32,850
T3585,Marcus,2022-05-18 04:00:00,GPU,85,32,1225
T3586,Robert,2022-05-25 17:00:00,CPU,60,16,1240
T3587,Stella,2022-05-17 03:00:00,CPU,125,16,805
T3588,Edward,2022-05-19 18:00:00,CPU,130,128,305
T3589,Sophia,2022-05-23 12:00:00,GPU,125,32,255
T3590,Samantha,2022-05-31 22:00:00,CPU,105,32,325
T3591,Henry,2022-05-28 23:00:00,GPU,90,128,260
T3592,Julia,2022-05-17 18:00:00,CPU,80,64,915
T3593,Darcy,2022-05-24 06:00:00,CPU,55,128,1130
T3594,Alexander,2022-05-17 16:00:00,GPU,110,64,1135
T3595,Carlos,2022-05-15 19:00:00,GPU,50,16,1130
T3596,Alina,2022-05-28 19:00:00,CPU,140,16,580
T3597,Amelia,2022-05-29 03:00:00,GPU,100,16,1125
T3598,Sarah,2022-05-23 22:00:00,CPU,145,8,1060
T3599,Sydney,2022-05-24 10:00:00,GPU,120,64,820
T3600,Nicole,2022-05-19 15:00:00,CPU,60,8,255
T3601,Harold,2022-05-22 03:00:00,CPU,70,64,345
T3602,Arthur,2022-05-31 05:00:00,GPU,130,8,970
T3603,Kellan,2022-05-24 20:00:00,CPU,135,128,470
T3604,Mary,2022-05-20 04:00:00,CPU,105,128,425
T3605,Dexter,2022-05-27 19:00:00,GPU,100,8,805
T3606,Tyler,2022-05-31 07:00:00,CPU,55,128,375
T3607,Penelope,2022-05-18 14:00:00,CPU,120,16,455
T3608,Blake,2022-05-19 20:00:00,CPU,65,16,545
T3609,Violet,2022-05-21 20:00:00,CPU,140,8,420
T3610,Julia,2022-05-28 00:00:00,CPU,110,32,410
T3611,Sophia,2022-05-30 02:00:00,CPU,100,32,1195
T3612,Lucas,2022-05-27 16:00:00,CPU,95,16,755
T3613,Jared,2022-05-26 03:00:00,CPU,70,8,440
T3614,Carlos,2022-05-16 18:00:00,GPU,135,128,1160
T3615,Alen,2022-05-29 20:00:00,GPU,60,64,470
T3616,Rosie,2022-05-18 10:00:00,CPU,50,64,575
T3617,Darcy,2022-05-15 18:00:00,GPU,130,8,770
T3618,Stuart,2022-05-22 17:00:00,GPU,80,32,925
T3619,Vivian,2022-05-25 20:00:00,CPU,75,32,1060
T3620,Elise,2022-05-25 23:00:00,GPU,90,8,1065
T3621,Penelope,2022-05-27 15:00:00,CPU,125,64,280
T3622,Ashton,2022-05-17 22:00:00,CPU,120,64,300
T3623,Arthur,2022-05-26 22:00:00,CPU,130,32,1155
T3624,Stuart,2022-05-31 08:00:00,CPU,120,64,890
T3625,Sabrina,2022-05-28 20:00:00,CPU,65,16,865
T3626,Edwin,2022-05-21 06:00:00,GPU,135,64,1185
T3627,Samantha,2022-05-31 12:00:00,GPU,90,8,785
T3628,Lucas,2022-05-15 22:00:00,GPU,125,8,330
T3629,Kelsey,2022-05-27 10:00:00,CPU,95,16,905
T3630,Lucia,2022-05-15 14:00:00,GPU,105,32,840
T3631,Arianna,2022-05-29 03:00:00,CPU,70,32,420
T3632,Amelia,2022-05-29 14:00:00,CPU,130,64,515
T3633,Alexia,2022-05-27 04:00:00,GPU,90,32,1170
T3634,Penelope,2022-05-21 04:00:00,CPU,115,8,1115
T3635,Sabrina,2022-05-20 11:00:00,GPU,110,64,255
T3636,James,2022-05-23 10:00:00,GPU,85,8,1005
T3637,Nicholas,2022-05-29 21:00:00,GPU,145,8,510
T3638,Vivian,2022-05-25 15:00:00,CPU,65,64,680
T3639,Alina,2022-05-18 08:00:00,CPU,100,16,995
T3640,Edwin,2022-05-19 11:00:00,CPU,115,16,445
T3641,Sabrina,2022-05-18 04:00:00,CPU,120,16,385
T3642,Agata,2022-05-27 19:00:00,GPU,100,128,335
T3643,Tyler,2022-05-15 17:00:00,GPU,150,8,385
T3644,Patrick,2022-05-26 17:00:00,CPU,55,64,1130
T3645,Alexander,2022-05-20 04:00:00,GPU,140,64,1205
T3646,Kristian,2022-05-31 06:00:00,CPU,105,16,600
T3647,Eleanor,2022-05-22 09:00:00,GPU,90,32,810
T3648,Audrey,2022-05-17 11:00:00,GPU,140,32,1010
T3649,Aiden,2022-05-27 19:00:00,GPU,115,16,385
T3650,Daryl,2022-05-29 16:00:00,CPU,50,64,910
T3651,Eddy,2022-05-29 22:00:00,GPU,135,8,890
T3652,Melanie,2022-05-27 22:00:00,GPU,100,16,1015
T3653,Nicole,2022-05-29 01:00:00,GPU,120,128,815
T3654,Oliver,2022-05-19 19:00:00,GPU,145,32,1220
T3655,Rafael,2022-05-17 22:00:00,GPU,85,32,430
T3656,Arthur,2022-05-27 20:00:00,GPU,75,64,820
T3657,Ashton,2022-05-22 05:00:00,CPU,130,32,1020
T3658,Abigail,2022-05-27 10:00:00,GPU,100,16,965
T3659,Julia,2022-05-24 14:00:00,CPU,115,8,370
T3660,Fenton,2022-05-27 05:00:00,CPU,50,128,545
T3661,Wilson,2022-05-21 12:00:00,CPU,135,128,465
T3662,Elise,2022-05-25 19:00:00,GPU,95,8,860
T3663,Mary,2022-05-26 08:00:00,CPU,100,8,475
T3664,Byron,2022-05-19 19:00:00,GPU,85,8,1175
T3665,Edgar,2022-05-25 10:00:00,GPU,105,64,990
T3666,Lenny,2022-05-19 10:00:00,GPU,150,32,605
T3667,Honey,2022-05-27 05:00:00,CPU,105,128,405
T3668,David,2022-05-25 11:00:00,CPU,85,128,1130
T3669,Jordan,2022-05-25 12:00:00,CPU,120,32,535
T3670,Charlie,2022-05-28 10:00:00,GPU,65,8,515
T3671,Richard,2022-05-29 09:00:00,GPU,60,128,600
T3672,Jordan,2022-05-30 06:00:00,CPU,130,128,860
T3673,Eleanor,2022-05-18 13:00:00,GPU,150,8,1090
T3674,Adele,2022-05-24 08:00:00,GPU,70,8,740
T3675,Alfred,2022-05-30 03:00:00,CPU,95,8,810
T3676,Madaline,2022-05-23 23:00:00,CPU,55,16,960
T3677,Maddie,2022-05-19 15:00:00,GPU,85,16,600
T3678,Amanda,2022-05-28 15:00:00,GPU,105,8,435
T3679,Emily,2022-05-29 00:00:00,GPU,95,64,830
T3680,Isabella,2022-05-23 20:00:00,CPU,85,64,770
T3681,Lydia,2022-05-23 10:00:00,CPU,95,8,360
T3682,Stella,2022-05-31 16:00:00,GPU,50,16,485
T3683,Lydia,2022-05-15 19:00:00,CPU,130,32,555
T3684,Adele,2022-05-31 17:00:00,CPU,60,128,490
T3685,Chloe,2022-05-17 16:00:00,CPU,115,16,1035
T3686,Rosie,2022-05-26 13:00:00,GPU,85,8,1035
T3687,Rosie,2022-05-21 18:00:00,CPU,125,16,335
T3688,Oliver,2022-05-31 13:00:00,CPU,145,16,330
T3689,Sophia,2022-05-30 15:00:00,GPU,60,16,375
T3690,Amber,2022-05-31 05:00:00,CPU,90,16,1025
T3691,Abigail,2022-05-31 11:00:00,GPU,95,16,1085
T3692,Lucy,2022-05-31 17:00:00,CPU,120,128,1030
T3693,Stella,2022-05-30 09:00:00,CPU,90,16,545
T3694,Jordan,2022-05-27 02:00:00,GPU,115,64,975
T3695,Amanda,2022-05-26 00:00:00,CPU,75,64,285
T3696,Agata,2022-05-15 03:00:00,GPU,110,64,390
T3697,Evelyn,2022-05-29 04:00:00,CPU,115,32,1100
T3698,Garry,2022-05-30 20:00:00,GPU,150,128,650
T3699,Wilson,2022-05-22 03:00:00,CPU,150,64,485
T3700,Sofia,2022-05-22 06:00:00,GPU,90,16,710
T3701,Alexander,2022-05-16 19:00:00,GPU,80,16,790
T3702,Daryl,2022-05-16 05:00:00,CPU,150,32,1130
T3703,Kelvin,2022-05-18 21:00:00,GPU,95,64,420
T3704,Rosie,2022-05-24 21:00:00,GPU,90,128,445
T3705,Maddie,2022-05-29 20:00:00,GPU,90,32,515
T3706,Elian,2022-05-29 12:00:00,GPU,65,128,755
T3707,Lucia,2022-05-27 00:00:00,CPU,120,32,320
T3708,Sam,2022-05-27 05:00:00,GPU,120,64,415
T3709,Valeria,2022-05-20 22:00:00,GPU,100,8,750
T3710,Byron,2022-05-23 01:00:00,CPU,95,128,875
T3711,Aida,2022-05-19 00:00:00,GPU,140,64,555
T3712,Natalie,2022-05-25 02:00:00,GPU,105,16,1130
T3713,Connie,2022-05-30 16:00:00,CPU,105,64,995
T3714,Albert,2022-05-25 04:00:00,CPU,115,32,900
T3715,Daryl,2022-05-29 17:00:00,GPU,105,128,545
T3716,Patrick,2022-05-20 13:00:00,GPU,120,16,450
T3717,Caroline,2022-05-29 08:00:00,CPU,75,8,950
T3718,Nicholas,2022-05-22 03:00:00,CPU,50,32,1130
T3719,Stella,2022-05-16 00:00:00,CPU,105,64,850
T3720,Lucia,2022-05-23 23:00:00,GPU,50,8,1055
T3721,Alina,2022-05-18 10:00:00,GPU,135,64,760
T3722,Alexander,2022-05-16 06:00:00,GPU,55,128,1195
T3723,Lenny,2022-05-19 16:00:00,GPU,120,8,1120
T3724,Richard,2022-05-24 02:00:00,CPU,140,8,770
T3725,Thomas,2022-05-31 02:00:00,GPU,55,32,270
T3726,Arthur,2022-05-31 19:00:00,GPU,55,8,260
T3727,Stuart,2022-05-16 10:00:00,GPU,65,128,550
T3728,Eddy,2022-05-18 04:00:00,GPU,75,16,510
T3729,Oliver,2022-05-25 08:00:00,CPU,100,64,1140
T3730,Madaline,2022-05-25 16:00:00,GPU,140,128,985
T3731,Nicholas,2022-05-18 07:00:00,GPU,125,64,1085
T3732,Sabrina,2022-05-23 17:00:00,CPU,60,32,965
T3733,David,2022-05-16 16:00:00,GPU,90,8,615
T3734,Kellan,2022-05-25 00:00:00,GPU,105,8,1095
T3735,Paul,2022-05-22 09:00:00,CPU,140,8,850
T3736,John,2022-05-23 19:00:00,GPU,70,8,410
T3737,Ellia,2022-05-21 19:00:00,GPU,70,8,970
T3738,Rosie,2022-05-23 09:00:00,CPU,60,64,715
T3739,Kellan,2022-05-24 20:00:00,GPU,80,16,635
T3740,Richard,2022-05-19 15:00:00,CPU,75,128,365
T3741,Oliver,2022-05-23 08:00:00,CPU,145,128,725
T3742,Jacob,2022-05-28 23:00:00,CPU,60,32,1110
T3743,Hailey,2022-05-24 22:00:00,GPU,135,64,250
T3744,Paul,2022-05-25 21:00:00,CPU,120,16,375
T3745,Sienna,2022-05-27 19:00:00,GPU,140,32,1040
T3746,Alexander,2022-05-25 22:00:00,CPU,75,8,590
T3747,Alexander,2022-05-23 05:00:00,CPU,90,32,560
T3748,Leonardo,2022-05-30 12:00:00,GPU,145,16,415
T3749,Kellan,2022-05-19 23:00:00,CPU,140,16,605
T3750,Nicole,2022-05-17 13:00:00,CPU,95,16,675
T3751,Sam,2022-05-15 15:00:00,GPU,50,128,1055
T3752,Kelsey,2022-05-24 23:00:00,GPU,100,32,475
T3753,James,2022-05-22 00:00:00,GPU,115,64,915
T3754,Edgar,2022-05-27 13:00:00,CPU,115,32,1170
T3755,Alfred,2022-05-24 17:00:00,GPU,70,32,725
T3756,Byron,2022-05-19 02:00:00,CPU,120,8,525
T3757,Albert,2022-05-18 21:00:00,GPU,115,16,515
T3758,Alberta,2022-05-22 20:00:00,GPU,50,16,290
T3759,Amanda,2022-05-26 10:00:00,GPU,75,32,700
T3760,Chester,2022-05-29 15:00:00,CPU,130,8,465
T3761,Kellan,2022-05-27 09:00:00,CPU,100,64,870
T3762,Kelvin,2022-05-28 00:00:00,CPU,90,16,1180
T3763,Abraham,2022-05-16 21:00:00,CPU,70,32,760
T3764,Richard,2022-05-29 17:00:00,GPU,55,32,1085
T3765,Myra,2022-05-31 10:00:00,CPU,120,8,870
T3766,Hailey,2022-05-15 23:00:00,CPU,90,32,835
T3767,Daryl,2022-05-16 14:00:00,GPU,130,64,910
T3768,Tyler,2022-05-30 01:00:00,GPU,70,128,345
T3769,John,2022-05-21 02:00:00,CPU,130,64,295
T3770,Isabella,2022-05-29 06:00:00,GPU,65,16,460
T3771,Alexander,2022-05-31 22:00:00,CPU,150,16,1175
T3772,Lydia,2022-05-22 23:00:00,CPU,115,128,1180
T3773,Sabrina,2022-05-17 22:00:00,CPU,55,64,665
T3774,Aiden,2022-05-23 09:00:00,GPU,85,128,550
T3775,Emily,2022-05-24 04:00:00,GPU,105,16,1155
T3776,Vivian,2022-05-22 01:00:00,CPU,145,128,565
T3777,Savana,2022-05-25 03:00:00,CPU,50,8,615
T3778,Alina,2022-05-29 13:00:00,GPU,135,64,660
T3779,Harold,2022-05-25 07:00:00,GPU,150,8,550
T3780,Jordan,2022-05-29 06:00:00,CPU,70,16,640
T3781,Samantha,2022-05-28 04:00:00,CPU,150,32,955
T3782,Alissa,2022-05-27 02:00:00,CPU,110,128,500
T3783,Walter,2022-05-19 13:00:00,CPU,60,8,565
T3784,Emma,2022-05-17 01:00:00,GPU,55,32,1060
T3785,Byron,2022-05-15 07:00:00,GPU,150,128,1120
T3786,James,2022-05-27 12:00:00,CPU,90,128,400
T3787,John,2022-05-18 18:00:00,GPU,140,64,905
T3788,Maya,2022-05-16 00:00:00,CPU,135,64,345
T3789,Edwin,2022-05-28 07:00:00,GPU,135,64,420
T3790,Dainton,2022-05-29 11:00:00,CPU,90,128,930
T3791,Sydney,2022-05-20 23:00:00,GPU,150,8,1065
T3792,Alfred,2022-05-22 07:00:00,GPU,70,32,470
T3793,Tyler,2022-05-20 05:00:00,GPU,55,8,780
T3794,Julian,2022-05-22 02:00:00,CPU,100,32,480
T3795,Lucas,2022-05-23 04:00:00,GPU,105,8,435
T3796,Lydia,2022-05-28 18:00:00,GPU,100,128,1240
T3797,Aiden,2022-05-19 09:00:00,GPU,85,64,510
T3798,Dainton,2022-05-20 02:00:00,CPU,135,16,775
T3799,Maddie,2022-05-16 11:00:00,GPU,90,128,1215
T3800,Kelvin,2022-05-29 17:00:00,CPU,70,64,640
T3801,Violet,2022-05-18 15:00:00,GPU,55,32,550
T3802,Aston,2022-05-29 17:00:00,CPU,110,32,700
T3803,Eleanor,2022-05-22 17:00:00,GPU,70,32,570
T3804,Rubie,2022-05-26 03:00:00,GPU,50,64,645
T3805,Alexia,2022-05-23 05:00:00,GPU,60,64,395
T3806,Albert,2022-05-15 08:00:00,CPU,65,32,845
T3807,Jasmine,2022-05-21 16:00:00,GPU,145,128,375
T3808,Darcy,2022-05-16 16:00:00,CPU,90,32,545
T3809,Rosie,2022-05-22 02:00:00,GPU,80,64,440
T3810,Rafael,2022-05-19 09:00:00,CPU,135,64,385
T3811,Paul,2022-05-24 03:00:00,GPU,55,128,855
T3812,Kellan,2022-05-20 09:00:00,GPU,50,64,1175
T3813,Nicole,2022-05-25 20:00:00,CPU,60,8,1080
T3814,Jacob,2022-05-16 17:00:00,CPU,75,128,1225
T3815,Marcus,2022-05-25 04:00:00,CPU,80,16,450
T3816,Edwin,2022-05-15 13:00:00,GPU,140,64,1130
T3817,Audrey,2022-05-22 22:00:00,CPU,60,64,715
T3818,Alan,2022-05-27 14:00:00,GPU,70,128,295
T3819,Sienna,2022-05-25 07:00:00,CPU,130,16,355
T3820,Rosie,2022-05-30 17:00:00,CPU,90,16,580
T3821,Valeria,2022-05-18 08:00:00,GPU,115,32,1010
T3822,Sam,2022-05-20 21:00:00,CPU,105,32,550
T3823,Derek,2022-05-31 15:00:00,GPU,85,32,1105
T3824,Connie,2022-05-16 21:00:00,CPU,150,16,465
T3825,Carlos,2022-05-27 17:00:00,CPU,150,128,1200
T3826,Honey,2022-05-28 22:00:00,GPU,50,16,890
T3827,Rafael,2022-05-24 12:00:00,GPU,110,64,265
T3828,Violet,2022-05-16 02:00:00,GPU,90,32,335
T3829,Lucas,2022-05-19 07:00:00,CPU,110,128,1105
T3830,Ashton,2022-05-25 02:00:00,GPU,105,16,735
T3831,Sienna,2022-05-26 15:00:00,CPU,140,16,755
T3832,Carlos,2022-05-25 12:00:00,GPU,85,64,915
T3833,Sienna,2022-05-28 05:00:00,CPU,140,128,1240
T3834,Kellan,2022-05-16 13:00:00,CPU,135,128,1055
T3835,Kevin,2022-05-18 01:00:00,CPU,150,16,535
T3836,Hailey,2022-05-25 22:00:00,GPU,95,8,1025
T3837,Carlos,2022-05-17 01:00:00,CPU,125,64,400
T3838,Ellia,2022-05-28 16:00:00,CPU,75,8,410
T3839,Violet,2022-05-30 00:00:00,CPU,125,32,410
T3840,Nicole,2022-05-20 00:00:00,CPU,65,128,790
T3841,Emma,2022-05-23 13:00:00,GPU,85,16,320
T3842,Alan,2022-05-23 03:00:00,GPU,145,8,985
T3843,Nicole,2022-05-28 02:00:00,CPU,65,64,960
T3844,Kristian,2022-05-23 01:00:00,CPU,80,128,330
T3845,Julia,2022-05-16 09:00:00,GPU,55,8,1100
T3846,Lucy,2022-05-24 20:00:00,GPU,115,128,440
T3847,Rubie,2022-05-19 05:00:00,GPU,65,32,840
T3848,Alexander,2022-05-24 09:00:00,CPU,105,16,795
T3849,Alfred,2022-05-29 12:00:00,GPU,70,8,460
T3850,Nicole,2022-05-20 11:00:00,CPU,105,16,905
T3851,Daryl,2022-05-17 22:00:00,GPU,120,128,600
T3852,Caroline,2022-05-16 03:00:00,GPU,70,128,1195
T3853,Darcy,2022-05-23 19:00:00,GPU,120,16,545
T3854,Carlos,2022-05-15 01:00:00,GPU,110,16,285
T3855,Alexia,2022-05-31 04:00:00,GPU,115,8,1080
T3856,Lydia,2022-05-26 22:00:00,CPU,100,64,790
T3857,Alexander,2022-05-26 22:00:00,CPU,70,16,620
T3858,Penelope,2022-05-26 18:00:00,GPU,65,32,260
T3859,Jenna,2022-05-31 12:00:00,GPU,55,8,895
T3860,Byron,2022-05-19 01:00:00,CPU,55,16,835
T3861,Jasmine,2022-05-23 12:00:00,CPU,55,64,285
T3862,Aston,2022-05-19 18:00:00,CPU,50,128,310
T3863,Stella,2022-05-26 15:00:00,CPU,70,64,510
T3864,Alan,2022-05-25 20:00:00,GPU,95,16,665
T3865,Sofia,2022-05-21 01:00:00,CPU,80,8,250
T3866,Valeria,2022-05-26 08:00:00,GPU,50,8,1230
T3867,Julia,2022-05-23 10:00:00,GPU,60,8,1105
T3868,Jordan,2022-05-17 17:00:00,CPU,60,8,945
T3869,Arthur,2022-05-27 08:00:00,GPU,145,8,590
T3870,Valeria,2022-05-17 08:00:00,GPU,110,16,585
T3871,Kellan,2022-05-17 20:00:00,GPU,100,32,935
T3872,Darcy,2022-05-28 13:00:00,CPU,65,128,285
T3873,Aiden,2022-05-27 17:00:00,GPU,70,64,645
T3874,Paul,2022-05-28 03:00:00,GPU,150,128,640
T3875,Eddy,2022-05-20 09:00:00,GPU,60,128,585
T3876,Kellan,2022-05-20 07:00:00,GPU,105,128,1075
T3877,Paul,2022-05-21 17:00:00,GPU,150,128,440
T3878,Madaline,2022-05-26 23:00:00,GPU,110,128,385
T3879,Agata,2022-05-21 07:00:00,CPU,55,64,605
T3880,Carlos,2022-05-25 20:00:00,CPU,130,64,990
T3881,Alan,2022-05-18 01:00:00,CPU,135,32,660
T3882,Julian,2022-05-31 04:00:00,CPU,150,8,980
T3883,Sophia,2022-05-18 02:00:00,CPU,100,128,900
T3884,Alexia,2022-05-28 17:00:00,CPU,110,16,960
T3885,Aida,2022-05-28 18:00:00,GPU,115,128,490
T3886,Eleanor,2022-05-24 13:00:00,GPU,95,32,1080
T3887,Alissa,2022-05-21 22:00:00,GPU,70,128,640
T3888,Sam,2022-05-24 21:00:00,GPU,80,8,640
T3889,Richard,2022-05-18 10:00:00,CPU,80,8,970
T3890,Anna,2022-05-21 23:00:00,GPU,100,8,1245
T3891,Marcus,2022-05-17 03:00:00,CPU,70,16,865
T3892,Garry,2022-05-27 05:00:00,CPU,75,16,510
T3893,Charlie,2022-05-19 16:00:00,CPU,150,128,940
T3894,Kelvin,2022-05-21 12:00:00,CPU,55,128,910
T3895,Eleanor,2022-05-16 08:00:00,CPU,130,64,260
T3896,Nicole,2022-05-23 23:00:00,GPU,50,32,315
T3897,Emily,2022-05-30 04:00:00,GPU,80,128,350
T3898,Michelle,2022-05-22 18:00:00,CPU,130,64,270
T3899,Byron,2022-05-18 13:00:00,CPU,135,16,760
T3900,Isabella,2022-05-15 22:00:00,GPU,70,128,405
T3901,Lucy,2022-05-15 07:00:00,GPU,140,32,445
T3902,Melanie,2022-05-30 04:00:00,CPU,145,128,360
T3903,Alexander,2022-05-22 01:00:00,CPU,150,8,1210
T3904,Patrick,2022-05-25 13:00:00,CPU,65,128,920
T3905,Sam,2022-05-20 05:00:00,GPU,70,64,1245
T3906,Eddy,2022-05-25 19:00:00,GPU,50,16,1110
T3907,Adele,2022-05-16 09:00:00,GPU,120,16,705
T3908,Alfred,2022-05-18 13:00:00,CPU,80,128,1045
T3909,Tess,2022-05-24 05:00:00,GPU,125,32,470
T3910,Tyler,2022-05-31 15:00:00,GPU,105,8,280
T3911,Marcus,2022-05-25 02:00:00,GPU,85,128,570
T3912,Aida,2022-05-24 16:00:00,GPU,75,128,1115
T3913,Mary,2022-05-26 15:00:00,GPU,65,32,325
T3914,Arthur,2022-05-23 21:00:00,CPU,55,8,280
T3915,Arthur,2022-05-23 21:00:00,CPU,135,128,650
T3916,Sophia,2022-05-26 04:00:00,CPU,55,32,1185
T3917,Julia,2022-05-23 13:00:00,CPU,115,16,1160
T3918,John,2022-05-30 02:00:00,GPU,75,64,1005
T3919,Rosie,2022-05-23 13:00:00,GPU,150,8,1000
T3920,Valeria,2022-05-21 00:00:00,GPU,135,16,360
T3921,Walter,2022-05-22 02:00:00,GPU,130,64,1070
T3922,Jordan,2022-05-23 08:00:00,CPU,50,64,440
T3923,Leonardo,2022-05-29 09:00:00,CPU,85,128,340
T3924,Fenton,2022-05-17 01:00:00,GPU,55,128,975
T3925,Emily,2022-05-31 12:00:00,GPU,130,16,645
T3926,Lenny,2022-05-16 11:00:00,GPU,135,8,715
T3927,Dainton,2022-05-20 13:00:00,GPU,120,16,1095
T3928,Maya,2022-05-16 04:00:00,CPU,110,64,740
T3929,Lucy,2022-05-30 11:00:00,CPU,85,64,1060
T3930,Ryan,2022-05-26 03:00:00,CPU,50,64,320
T3931,Sabrina,2022-05-28 13:00:00,CPU,150,16,620
T3932,Arthur,2022-05-16 06:00:00,GPU,125,128,970
T3933,David,2022-05-23 02:00:00,CPU,140,64,1175
T3934,Emily,2022-05-15 19:00:00,CPU,65,8,680
T3935,Alissa,2022-05-19 18:00:00,GPU,100,128,815
T3936,Sophia,2022-05-26 21:00:00,GPU,55,32,1105
T3937,Jacob,2022-05-25 02:00:00,CPU,125,16,1165
T3938,Myra,2022-05-29 08:00:00,CPU,95,128,690
T3939,Valeria,2022-05-18 16:00:00,CPU,55,32,510
T3940,Daisy,2022-05-21 05:00:00,GPU,140,32,1190
T3941,Connie,2022-05-23 01:00:00,CPU,140,128,550
T3942,Jacob,2022-05-26 13:00:00,GPU,80,32,1085
T3943,Sarah,2022-05-29 10:00:00,GPU,135,16,1120
T3944,Oliver,2022-05-29 13:00:00,CPU,120,64,730
T3945,Mary,2022-05-25 19:00:00,GPU,65,32,1000
T3946,Alissa,2022-05-19 19:00:00,CPU,130,8,870
T3947,Albert,2022-05-29 16:00:00,CPU,75,64,720
T3948,Daisy,2022-05-19 07:00:00,GPU,150,32,605
T3949,Amanda,2022-05-17 02:00:00,GPU,75,16,640
T3950,Florrie,2022-05-26 19:00:00,CPU,105,64,1105
T3951,Kelvin,2022-05-21 22:00:00,CPU,125,64,860
T3952,Marcus,2022-05-28 12:00:00,GPU,90,32,780
T3953,Edgar,2022-05-28 17:00:00,GPU,90,16,405
T3954,Alexander,2022-05-22 18:00:00,CPU,115,128,620
T3955,Alberta,2022-05-16 16:00:00,CPU,140,16,1175
T3956,Nicholas,2022-05-30 05:00:00,CPU,120,16,1140
T3957,Oliver,2022-05-18 21:00:00,GPU,75,16,1125
T3958,Valeria,2022-05-22 10:00:00,CPU,120,16,860
T3959,Alexander,2022-05-26 08:00:00,GPU,130,8,740
T3960,Tyler,2022-05-29 14:00:00,GPU,95,16,440
T3961,Eleanor,2022-05-18 16:00:00,CPU,135,16,830
T3962,Deanna,2022-05-19 03:00:00,GPU,95,128,830
T3963,Alexander,2022-05-16 09:00:00,GPU,135,64,355
T3964,Caroline,2022-05-25 23:00:00,CPU,115,16,735
T3965,Michelle,2022-05-17 19:00:00,GPU,110,128,880
T3966,Alissa,2022-05-26 06:00:00,CPU,105,128,455
T3967,Camila,2022-05-30 04:00:00,CPU,50,64,655
